Sentence #,Word,Tag
584,රට,OTHER
584,සහ,OTHER
584,නායකයින්ට,OTHER
584,ගෞරවය,OTHER
584,පෙන්වන,OTHER
584,සලකුණක්,OTHER
584,ඇඳ,OTHER
584,සිටිනවා.,OTHER
585,හමුදා,OTHER
585,සේවය,OTHER
585,අත්‍යවශ්‍යයි,OTHER
586,ජාතික,OTHER
586,හමුදා,OTHER
586,සේවය,OTHER
586,ශක්තිමත්,OTHER
586,කිරීම,OTHER
586,සඳහා,OTHER
586,2015,DATE
586,ට,PERSON
586,කළින්,OTHER
586,අවුරුදු,OTHER
586,23,OTHER
586,දක්වා,OTHER
586,කාන්තාවට,OTHER
586,හමුදා,OTHER
586,සේවය,OTHER
586,අත්‍යවශ්‍ය,OTHER
586,කෙරෙන,OTHER
586,නීතියක්,OTHER
586,පනවා,OTHER
586,තිබුණා.,OTHER
586,එම,OTHER
586,කාලය,OTHER
586,තුළ,OTHER
586,හමුදා,OTHER
586,සේවය,OTHER
586,ලබා,OTHER
586,දිය,OTHER
586,යුතු,OTHER
586,වූයේ,OTHER
586,ස්වෙච්ඡාවෙන්.,OTHER
586,එහෙත්,OTHER
586,මෙම,OTHER
586,වසරේ,OTHER
586,අපේ‍්‍රල්,DATE
586,මාසයේදී,OTHER
586,උතුරු,LOCATION
586,කොරියානු,LOCATION
586,නායක,OTHER
586,කිම්,PERSON
586,ජොන්,PERSON
586,උන්,PERSON
586,සහ,OTHER
586,ඇමරිකා,LOCATION
586,එක්සත්,LOCATION
586,ජනපදයේ,LOCATION
586,ජනාධිපති,OTHER
586,ඩොනල්ඞ්,PERSON
586,ට‍්‍රම්ප්,PERSON
586,අතර,OTHER
586,ඇති,OTHER
586,වූ,OTHER
586,උණුසුම්,OTHER
586,වාතාවරණය,OTHER
586,හේතු,OTHER
586,කොටගෙන,OTHER
586,කිම්,PERSON
586,ජොන්,PERSON
586,උන්,PERSON
586,පැවසුවේ,OTHER
586,යුද්ධයක්,OTHER
586,පැන,OTHER
586,නැගුණහොත්,OTHER
586,කාන්තාවන්,OTHER
586,ලක්ෂ,OTHER
586,පහක්,OTHER
586,"(500,000",OTHER
586,ක්),OTHER
586,සටන්,OTHER
586,පෙරමුණට,OTHER
586,යැවීමට,OTHER
586,සූදානම්,OTHER
586,බවයි.,OTHER
586,එය,OTHER
586,එසේ,OTHER
586,නොවේවායි,OTHER
586,පතමු.,OTHER
587,කොණ්ඩය,OTHER
587,සකස්,OTHER
587,කරන්න,OTHER
587,ඔවුන්,OTHER
587,සැලෝන්,OTHER
587,වලට,OTHER
587,යනවා,OTHER
588,උතුරු,LOCATION
588,කොරියාවේ,LOCATION
588,රූපලාවන්‍යාගාර,OTHER
588,නැත්නම්,OTHER
588,සැලෝන්,OTHER
588,පවත්වාගෙන,OTHER
588,යනු,OTHER
588,ලබන්නේ,OTHER
588,රජයෙන්.,OTHER
588,සාම්ප‍්‍රදායික,OTHER
588,ශක්තිමත්,OTHER
588,කොණ්ඩ,OTHER
588,වලට,OTHER
588,ඔවුන්,OTHER
588,ඉතා,OTHER
588,ප‍්‍රිය,OTHER
588,කරනවා.,OTHER
588,උතුරු,LOCATION
588,කොරියාවේ,LOCATION
588,සිටින,OTHER
588,අය,OTHER
588,පවසන්නේ,OTHER
588,අලූ‍ත්,OTHER
588,ජනප‍්‍රිය,OTHER
588,විලාසිතාවලට,OTHER
588,කැමති,OTHER
588,යෞවනියන්,OTHER
588,රජයේ,OTHER
588,බලපත‍්‍ර,OTHER
588,රහිතව,OTHER
588,නීති,OTHER
588,විරෝධී,OTHER
588,ලෙස,OTHER
588,නිවෙස්වල,OTHER
588,පවත්වාගෙන,OTHER
588,යන,OTHER
588,සැලෝන්,OTHER
588,වලට,OTHER
588,ගොස්,OTHER
588,තමන්ගේ,OTHER
588,කොණ්ඩය,OTHER
588,සකස්,OTHER
588,කරගන්න,OTHER
588,බවයි.,OTHER
589,විවාහ,OTHER
589,උත්සව,OTHER
589,සිද්ධ,OTHER
589,වෙන්නේ,OTHER
589,මෙහෙමයි,OTHER
590,උතුරු,LOCATION
590,කොරියාවේ,LOCATION
590,විවාහයන්,OTHER
590,තවමත්,OTHER
590,සම්ප‍්‍රදායක,OTHER
590,යි.,OTHER
590,ඒක,OTHER
590,වෙන්නේ,OTHER
590,මෙහෙමයි.,OTHER
590,මනාල,OTHER
590,යුවළ,OTHER
590,මංගල,OTHER
590,ඇඳුමින්,OTHER
590,සැරසිලා,OTHER
590,නිල,OTHER
590,විවාහ,OTHER
590,උත්සවයට,OTHER
590,සහභාගි,OTHER
590,වෙනවා.,OTHER
590,තමන්ගේ,OTHER
590,අසහාය,OTHER
590,නායකයාගේ,OTHER
590,පිළිරුව,OTHER
590,ඉදිරියට,OTHER
590,ගොස්,OTHER
590,පුෂ්පෝපහාරය,OTHER
590,දක්වනවා.,OTHER
590,මෙතැනදි,OTHER
590,තමයි,OTHER
590,මංගල,OTHER
590,ඡායාරූප,OTHER
590,ගන්නෙත්.,OTHER
590,ඊළග,OTHER
590,දවසේ,OTHER
590,නැවත,OTHER
590,සේවයට,OTHER
590,වාර්තා,OTHER
590,කරනවා.,OTHER
591,උතුරු,LOCATION
591,කොරියාවෙ,LOCATION
591,දැඩි,OTHER
591,හමුදාකරණයක්,OTHER
591,පවතින,OTHER
591,සහ,OTHER
591,පුරුෂ,OTHER
591,මූලික,OTHER
591,වූ,OTHER
591,සමාජයක්,OTHER
591,තුළ,OTHER
591,යුද,OTHER
591,බිමේ,OTHER
591,සේවයේ,OTHER
591,නිරත,OTHER
591,කාන්තාවන්,OTHER
591,දැක,OTHER
591,ගත,OTHER
591,හැකිය.,OTHER
591,උතුරු,LOCATION
591,කොරියානු,LOCATION
591,රජය,OTHER
591,යටතේ,OTHER
591,ක‍්‍රියාත්මක,OTHER
591,වන,OTHER
591,ජාතික,ORGANIZATION
591,සමානාත්මතාව,ORGANIZATION
591,පිළිබඳව,ORGANIZATION
591,කොරියානු,LOCATION
591,ආයතනය,ORGANIZATION
591,පර්යේෂණයක්,OTHER
591,මගින්,OTHER
591,හෙළිකරගෙන,OTHER
591,ඇත්තේ,OTHER
591,නිවසේ,OTHER
591,ආදායමෙන්,OTHER
591,සියයට,OTHER
591,හැත්තෑවක්,OTHER
591,කාන්තාවන්,OTHER
591,විසින්,OTHER
591,උපයනු,OTHER
591,ලබන,OTHER
591,බවයි.,OTHER
591,සිය,OTHER
591,සැමියා,OTHER
591,රාජ්‍ය,OTHER
591,ආයතන,ORGANIZATION
591,වලට,OTHER
591,සහ,OTHER
591,හමුදා,OTHER
591,රැකියා,OTHER
591,වල,OTHER
591,සිරවී,OTHER
591,සිටින,OTHER
591,අතර,OTHER
591,ඇය,OTHER
591,වෙනත්,OTHER
591,ක‍්‍රමවලින්,OTHER
591,ආදායම්,OTHER
591,උපයනවා.,OTHER
591,එරට,OTHER
591,රැකියා,OTHER
591,නියුක්තිකයින්ගෙන්,OTHER
591,බාගයක්ම,OTHER
591,කාන්තාවන්.,OTHER
592,උතුරු,LOCATION
592,කොරියාව,LOCATION
592,තුළ,OTHER
592,ක්‍රියාත්මක,OTHER
592,වෙමින්,OTHER
592,තිබෙන්නේ,OTHER
592,පූර්ණ,OTHER
592,කොමියුනිස්ට්වාදය,OTHER
592,නොවන,OTHER
592,අතර,OTHER
592,එරටට,OTHER
592,විශේෂිතව,OTHER
592,සකස්,OTHER
592,කර,OTHER
592,ගත්,OTHER
592,සමාජවාදී,OTHER
592,ප්‍රතිපත්තියකි.,OTHER
592,බටහිර,OTHER
592,රටවල්,OTHER
592,උතුරු,LOCATION
592,කොරියාවේ,LOCATION
592,අයිතිවාසිකම්,OTHER
592,සම්බන්ධයෙන්,OTHER
592,කුමක්,OTHER
592,ප්‍රකාශ,OTHER
592,කළත්,OTHER
592,එරට,OTHER
592,කාන්තාවන්ට,OTHER
592,යම්,OTHER
592,අයිතිවාසිකම්,OTHER
592,කොටසක්,OTHER
592,හිමිව,OTHER
592,තිබෙන,OTHER
592,බව,OTHER
592,උතුරු,LOCATION
592,කොරියාවෙන්,LOCATION
592,වාර්තා,OTHER
592,වී,OTHER
592,තිබෙන,OTHER
592,තොරතුරු,OTHER
592,අනුව,OTHER
592,පෙනී,OTHER
592,යයි.,OTHER
593,නිළ,OTHER
593,වශයෙන්,OTHER
593,කාන්තා,OTHER
593,අයිතිවාසිකම්,OTHER
593,මර්දනයක්,OTHER
593,සිදු,OTHER
593,වී,OTHER
593,නැති,OTHER
593,නමුත්,OTHER
593,පාලන,OTHER
593,තන්ත්‍රයට,OTHER
593,සම්බන්ධ,OTHER
593,වීම,OTHER
593,ඇතුළු,OTHER
593,යම්,OTHER
593,සීමා,OTHER
593,කිරීම්වලට,OTHER
593,ලක්,OTHER
593,වූ,OTHER
593,කාන්තා,OTHER
593,අයිතිවාසිකම්,OTHER
593,ද,OTHER
593,තිබේ.,OTHER
593,එමෙන්ම,OTHER
593,අනෙකුත්,OTHER
593,රටවල්වල,OTHER
593,ජීවත්වන,OTHER
593,බොහොමයක්,OTHER
593,කාන්තාවන්,OTHER
593,සේම,OTHER
593,සංස්කෘතිකමය,OTHER
593,වශයෙන්,OTHER
593,ව්‍යුහගත,OTHER
593,ස්ථාපනවලට,OTHER
593,කොටු,OTHER
593,වී,OTHER
593,සිටින්නට,OTHER
593,උතුරු,LOCATION
593,කොරියානු,LOCATION
593,කාන්තාවන්ටත්,OTHER
593,සිදුව,OTHER
593,ඇතැයි,OTHER
593,කිවහොත්,OTHER
593,එහි,OTHER
593,වරදක්,OTHER
593,නැත.,OTHER
594,පුරා,OTHER
594,දශක,OTHER
594,තුනකටත්,OTHER
594,අධික,OTHER
594,කාලයක්,OTHER
594,මුළුල්ලේ,OTHER
594,ජාතියක්,OTHER
594,වශයෙන්,OTHER
594,අප,OTHER
594,මුහුණ,OTHER
594,දුන්,OTHER
594,කුරිරු,OTHER
594,යුදය,OTHER
594,නිම,OTHER
594,වී,OTHER
594,මේ,OTHER
594,වන,OTHER
594,විට,OTHER
594,අට,OTHER
594,වසරකටත්,OTHER
594,අධික,OTHER
594,කාලයක්,OTHER
594,ගතව,OTHER
594,ඇත.,OTHER
594,ගෙවී,OTHER
594,ගිය,OTHER
594,එම,OTHER
594,දශක,OTHER
594,තුනක,OTHER
594,කාලය,OTHER
594,තුළ,OTHER
594,අප,OTHER
594,අත්විඳි,OTHER
594,අත්දැකීම්,OTHER
594,නැවත,OTHER
594,විස්තර,OTHER
594,කිරීම,OTHER
594,අවශ්‍ය,OTHER
594,වන්නේද,OTHER
594,නැත.,OTHER
594,යුද,OTHER
594,බිය,OTHER
594,දුරුවී,OTHER
594,ගෙවුණු,OTHER
594,කාලය,OTHER
594,තුළ,OTHER
594,අප,OTHER
594,විසින්,OTHER
594,අති,OTHER
594,විශාල,OTHER
594,සංවර්ධන,OTHER
594,ඉලක්ක,OTHER
594,රැසක්,OTHER
594,සපුරා,OTHER
594,ගනිමින්,OTHER
594,සිටින,OTHER
594,බව,OTHER
594,සත්‍යයකි.,OTHER
594,නමුත්,OTHER
594,භෞතික,OTHER
594,සම්පත්,OTHER
594,වැඩි,OTHER
594,දියුණු,OTHER
594,වූ,OTHER
594,පමණින්ම,OTHER
594,අප,OTHER
594,“සංවර්ධිත”,OTHER
594,රටකැයි,OTHER
594,කිව,OTHER
594,හැකි,OTHER
594,ද?,OTHER
594,යුද්ධය,OTHER
594,නිමා,OTHER
594,"වුවද,",OTHER
594,ඉන්,OTHER
594,පීඩා,OTHER
594,විඳි,OTHER
594,බොහෝමයක්,OTHER
594,දෙනා,OTHER
594,තවමත්,OTHER
594,පීඩා,OTHER
594,විඳින්නේ,OTHER
594,නොවේද?,OTHER
594,ඔවුන්ගේ,OTHER
594,දුක්,OTHER
594,ගැහැට,OTHER
594,අපට,OTHER
594,නොපෙනෙන,OTHER
594,"තරමටම,",OTHER
594,ඔවුන්ගේ,OTHER
594,දුක්,OTHER
594,ගිනි,OTHER
594,අපට,OTHER
594,නොඇසෙන,OTHER
594,තරමටම,OTHER
594,අප,OTHER
594,ඔවුන්ගෙන්,OTHER
594,ඈත්,OTHER
594,වීද?,OTHER
594,එවැන්නන්ගේ,OTHER
594,යහපත,OTHER
594,සැලසුම,OTHER
594,උදෙසා,OTHER
594,ක්‍රියා,OTHER
594,කිරීමට,OTHER
594,අප,OTHER
594,සතුව,OTHER
594,වගකීමක්,OTHER
594,පවතින්නේ,OTHER
594,නොවේද?,OTHER
595,සන්නද්ධ,OTHER
595,අවි,OTHER
595,ගැටුමක්,OTHER
595,පවත්නා,OTHER
595,අවස්ථාවකදී,OTHER
595,මෙන්ම,OTHER
595,එවැනි,OTHER
595,ගැටුමක්,OTHER
595,අවසන්,OTHER
595,වූ,OTHER
595,පසුවද,OTHER
595,කාන්තාවන්,OTHER
595,විසින්,OTHER
595,එම,OTHER
595,සමාජ,OTHER
595,ස්ථරය,OTHER
595,තුල,OTHER
595,රඟ,OTHER
595,දක්වනු,OTHER
595,ලබන,OTHER
595,භූමිකාව,OTHER
595,කිසිසේත්,OTHER
595,අමතක,OTHER
595,කළ,OTHER
595,නොහැක්කකි.,OTHER
595,වගකිව,OTHER
595,යුතු,OTHER
595,රජයක්,OTHER
595,විසින්,OTHER
595,මෙවැනි,OTHER
595,සමාජ,OTHER
595,ස්ථරයන්,OTHER
595,නියෝජනය,OTHER
595,කරන්නන්,OTHER
595,කෙරෙහි,OTHER
595,දක්වන,OTHER
595,ආකල්පයන්,OTHER
595,තුලින්,OTHER
595,පිළිඹිබු,OTHER
595,වන්නේ,OTHER
595,රටක්,OTHER
595,හා,OTHER
595,ජාතියක්,OTHER
595,වශයෙන්,OTHER
595,අප,OTHER
595,විසින්,OTHER
595,අපගේම,OTHER
595,පුරවැසියන්,OTHER
595,කෙරෙහි,OTHER
595,දක්වනු,OTHER
595,ලබන,OTHER
595,අවධානය,OTHER
595,සහ,OTHER
595,මානව,OTHER
595,දයාවයි.,OTHER
596,කාන්තාවන්,OTHER
596,යනු,OTHER
596,නිසඟයෙන්ම,OTHER
596,යුද,OTHER
596,සමයකදී,OTHER
596,අසරණ,OTHER
596,භාවයට,OTHER
596,පත්,OTHER
596,වන්නා,OTHER
596,වූ,OTHER
596,පිරිසකි.,OTHER
596,සිය,OTHER
596,"සැමියන්,",OTHER
596,"සහෝදරවරුන්,",OTHER
596,ආදරවන්තයි,OTHER
596,පමණක්,OTHER
596,"නොව,",OTHER
596,පියවරුන්,OTHER
596,හෝ,OTHER
596,පුතුන්,OTHER
596,යුද,OTHER
596,පිටියට,OTHER
596,යන්නේ,OTHER
596,නම්,OTHER
596,ඔවුන්ගේ,OTHER
596,හිස,OTHER
596,මත,OTHER
596,පැටවෙන,OTHER
596,බර,OTHER
596,මෙන්ම,OTHER
596,ඔවුන්ගේ,OTHER
596,ලය,OTHER
596,මත,OTHER
596,පැටවෙන,OTHER
596,බර,OTHER
596,ද,OTHER
596,වචනයෙන්,OTHER
596,විස්තර,OTHER
596,කළ,OTHER
596,හැකිදැයි,OTHER
596,ගැටළුවකි.,OTHER
596,තමන්,OTHER
596,තනි,OTHER
596,වූ,OTHER
596,බවට,OTHER
596,වන,OTHER
596,හැඟීම,OTHER
596,සමගම,OTHER
596,පවුලේ,OTHER
596,වගකීම්,OTHER
596,රැසක්,OTHER
596,දැරීමට,OTHER
596,ඔවුන්ට,OTHER
596,සිදු,OTHER
596,වන,OTHER
596,අවස්ථා,OTHER
596,එමට,OTHER
596,ය.,OTHER
597,සමාජයේ,OTHER
597,අනෙකුත්,OTHER
597,සුළුතර,OTHER
597,කොටස්,OTHER
597,වලට,OTHER
597,සාපේක්ෂව,OTHER
597,වඩාත්,OTHER
597,අන්තරායකාරී,OTHER
597,අත්දැකීම්,OTHER
597,වලට,OTHER
597,මුහුණ,OTHER
597,දෙන්නට,OTHER
597,වන,OTHER
597,තරම්,OTHER
597,ඔවුන්,OTHER
597,අසරණ,OTHER
597,වනවා,OTHER
597,වන්නට,OTHER
597,පුළුවන.,OTHER
597,පුරුෂාධිපත්‍යය,OTHER
597,මුල්කොට,OTHER
597,ගත්,OTHER
597,සමාජයක්,OTHER
597,තුළ,OTHER
597,තනිව,OTHER
597,සිය,OTHER
597,කුටුම්බය,OTHER
597,මෙහෙයවනවා,OTHER
597,යනු,OTHER
597,සත්‍ය,OTHER
597,වශයෙන්ම,OTHER
597,අභියෝගයකි.,OTHER
597,ආර්ථික,OTHER
597,දුෂ්කරතා,OTHER
597,ද,OTHER
597,වෙනදාටත්,OTHER
597,වඩා,OTHER
597,ඔවුන්ට,OTHER
597,පීඩනයක්,OTHER
597,වන්නේ,OTHER
597,මේ,OTHER
597,හේතුවෙනි.,OTHER
597,යුද,OTHER
597,බිමේ,OTHER
597,සටන්,OTHER
597,වදින,OTHER
597,සොල්දාදුවන්,OTHER
597,යුද,OTHER
597,වින්දිතයින්,OTHER
597,බවට,OTHER
597,පත්වද්දී,OTHER
597,ඔවුන්ගේ,OTHER
597,පවුල්,OTHER
597,වල,OTHER
597,කාන්තාවන්,OTHER
597,ද,OTHER
597,ඒ,OTHER
597,හා,OTHER
597,සමානවම,OTHER
597,වින්දිත,OTHER
597,භාවයට,OTHER
597,පත්වෙති.,OTHER
597,යුද,OTHER
597,අපරාධයන්හි,OTHER
597,මෙන්ම,OTHER
597,මනුෂ්‍යත්වයට,OTHER
597,එරෙහි,OTHER
597,අපරාධයන්ගේ,OTHER
597,ද,OTHER
597,වින්දිතයින්,OTHER
597,බවට,OTHER
597,පත්,OTHER
597,වන,OTHER
597,මෙම,OTHER
597,කතුන්,OTHER
597,බහුතරයක්,OTHER
597,දෙනා,OTHER
597,විවිධාකාරයේ,OTHER
597,සූරාකෑම්,OTHER
597,වලට,OTHER
597,මෙන්ම,OTHER
597,අනිසි,OTHER
597,උපයෝජනයන්ටද,OTHER
597,ලක්,OTHER
597,වන,OTHER
597,බව,OTHER
597,නොරහසකි.,OTHER
598,විශේෂයෙන්ම,OTHER
598,සන්නද්ධ,OTHER
598,අවි,OTHER
598,ගැටුම්,OTHER
598,සක්‍රීයව,OTHER
598,පවත්නා,OTHER
598,ප්‍රදේශයන්හි,OTHER
598,වෙසෙන,OTHER
598,තරුණ,OTHER
598,ගැහැණු,OTHER
598,ළමුන්,OTHER
598,හමුදා,OTHER
598,සොල්දාදුවන්,OTHER
598,ලෙස,OTHER
598,බලහත්කාරයෙන්,OTHER
598,බඳවා,OTHER
598,ගැනීම,OTHER
598,මෙන්ම,OTHER
598,පස,OTHER
598,මිතුරු,OTHER
598,පාර්ශවයේ,OTHER
598,"ජාතිය,",OTHER
598,ආගම,OTHER
598,හෝ,OTHER
598,සම්භවය,OTHER
598,නියෝජනය,OTHER
598,කරනා,OTHER
598,ගැහැණු,OTHER
598,ළමුන්,OTHER
598,සහ,OTHER
598,කාන්තාවන්,OTHER
598,යුද,OTHER
598,තිලිණ,OTHER
598,හෙවත්,OTHER
598,හෝ,OTHER
598,ලෙස,OTHER
598,පැහැරගෙන,OTHER
598,යාම,OTHER
598,ද,OTHER
598,නිසඟයෙන්ම,OTHER
598,සිදුවන්නකි.,OTHER
598,ශ්‍රී,LOCATION
598,ලංකාවේ,LOCATION
598,මෑත,OTHER
598,ඉතිහාසය,OTHER
598,දක්වාම,OTHER
598,පැවතුනු,OTHER
598,කළු,OTHER
598,පැල්ලමක්,OTHER
598,වන,OTHER
598,එල්.ටී.ටී.ඊ.ය,ORGANIZATION
598,සමග,OTHER
598,පැවතුනු,OTHER
598,සන්නද්ධ,OTHER
598,අවි,OTHER
598,ගටුම,OTHER
598,අතරතුරදී,OTHER
598,පමණක්,OTHER
598,"නොව,",OTHER
598,ලොව,OTHER
598,පුරා,OTHER
598,විවිධ,OTHER
598,රාජ්‍යයන්හි,OTHER
598,පැවතුණු,OTHER
598,යුදමය,OTHER
598,තත්ත්වයන්හි,OTHER
598,දී,OTHER
598,මෙම,OTHER
598,සිද්ධීන්,OTHER
598,සුලබව,OTHER
598,පැවතුනු,OTHER
598,බව,OTHER
598,"මෙන්ම,",OTHER
598,වර්තමානයේදීත්,OTHER
598,මෙවැනි,OTHER
598,පැහැරගැනීම්,OTHER
598,සිදුවන,OTHER
598,බවද,OTHER
598,මෙහිදී,OTHER
598,මතකයට,OTHER
598,නංවාගත,OTHER
598,යුතුමය.,OTHER
599,විශ්වීය,OTHER
599,නෛතික,OTHER
599,රාමුව,OTHER
600,1949,DATE
600,වසරේදී,OTHER
600,බලාත්මක,OTHER
600,කරන,OTHER
600,ලද,OTHER
600,ජිනීවා,LOCATION
600,සම්මුතීන්,OTHER
600,යටතේ,OTHER
600,සන්නද්ධ,OTHER
600,අවි,OTHER
600,ගැටුම්,OTHER
600,වලට,OTHER
600,මැදිවන,OTHER
600,කන්තාවන්,OTHER
600,හට,OTHER
600,සාමාන්‍ය,OTHER
600,සහ,OTHER
600,විශේෂ,OTHER
600,ආරක්ෂාව,OTHER
600,සපයා,OTHER
600,ඇත.,OTHER
600,එක්සත්,ORGANIZATION
600,ජාතීන්ගේ,ORGANIZATION
600,ආරක්ෂක,ORGANIZATION
600,මණ්ඩලය,ORGANIZATION
600,විසින්,OTHER
600,"කාන්තාවන්,",OTHER
600,සාමය,OTHER
600,සහ,OTHER
600,ආරක්ෂාව,OTHER
600,යන,OTHER
600,තේමාවන්,OTHER
600,යටතේ,OTHER
600,විශේෂ,OTHER
600,යෝජනාවන්,OTHER
600,කිහිපයක්ම,OTHER
600,සම්මත,OTHER
600,කොටද,OTHER
600,තිබේ.,OTHER
600,නමුත්,OTHER
600,සුදු,OTHER
600,පිටු,OTHER
600,අතර,OTHER
600,කළු,OTHER
600,අකුරින්,OTHER
600,ලියැවුනු,OTHER
600,වචන,OTHER
600,වලට,OTHER
600,පමණක්,OTHER
600,එම,OTHER
600,නීති,OTHER
600,සීමා,OTHER
600,වේ,OTHER
600,නම්,OTHER
600,එවැනි,OTHER
600,නීති,OTHER
600,වලින්,OTHER
600,කිසිදු,OTHER
600,ඵලක්,OTHER
600,නොමැත.,OTHER
600,සැබවින්ම,OTHER
600,පිහිට,OTHER
600,අවශ්‍ය,OTHER
600,වන්නන්,OTHER
600,දෙස,OTHER
600,අවධානය,OTHER
600,යොමු,OTHER
600,කිරීම,OTHER
600,වගකිව,OTHER
600,යුතු,OTHER
600,පාර්ශවයන්ගේ,OTHER
600,යුතුකමකි.,OTHER
601,අපේම,OTHER
601,කතුන්,OTHER
601,දෙස,OTHER
601,හැරී,OTHER
601,බලමු.,OTHER
602,සංඛ්‍යා,OTHER
602,ලේඛන,OTHER
602,පෙන්වා,OTHER
602,දෙන,OTHER
602,පරිදි,OTHER
602,පසුගිය,OTHER
602,කාල,OTHER
602,වකවානුව,OTHER
602,තුල,OTHER
602,උතුරු,OTHER
602,සහ,OTHER
602,නැගෙනහිර,LOCATION
602,පළාත්,LOCATION
602,තුල,OTHER
602,කාන්තා,OTHER
602,ගෘහ,OTHER
602,මූලිකයින්,OTHER
602,සිටින,OTHER
602,නිවාස,OTHER
602,සංඛ්‍යාව,OTHER
602,සැළකිය,OTHER
602,යුතු,OTHER
602,මට්ටමකින්,OTHER
602,ඉහළ,OTHER
602,ගොස්,OTHER
602,තිබිණ.,OTHER
602,මෙම,OTHER
602,නිවෙස්,OTHER
602,වල,OTHER
602,පුරුෂ,OTHER
602,පාර්ශවය,OTHER
602,යුද,OTHER
602,ක්‍රියාකාරකම්,OTHER
602,සඳහා,OTHER
602,සම්බන්ධ,OTHER
602,වීමේ,OTHER
602,ප්‍රතිඵලයක්,OTHER
602,ලෙස,OTHER
602,ඔවුන්ට,OTHER
602,ඔවුන්ගේ,OTHER
602,ජීවිත,OTHER
602,හෝ,OTHER
602,අත්,OTHER
602,පා,OTHER
602,සහ,OTHER
602,වෙනත්,OTHER
602,සංවේදනයන්,OTHER
602,අහිමි,OTHER
602,වීම,OTHER
602,හේතුකොටගෙන,OTHER
602,කාන්තාවන්,OTHER
602,මෙම,OTHER
602,පවුල්,OTHER
602,වල,OTHER
602,ආදායම්,OTHER
602,උපයන්නන්,OTHER
602,බවට,OTHER
602,පත්ව,OTHER
602,තිබේ.,OTHER
602,නමුත්,OTHER
602,මේ,OTHER
602,තරම්,OTHER
602,දිගු,OTHER
602,කාලයක්,OTHER
602,ගත,OTHER
602,වීමෙන්,OTHER
602,අනතුරුව,OTHER
602,පවා,OTHER
602,පෙනී,OTHER
602,යන,OTHER
602,කරුණක්,OTHER
602,වන්නේ,OTHER
602,ඔවුන්,OTHER
602,හට,OTHER
602,තම,OTHER
602,ජීවිත,OTHER
602,ගොඩ,OTHER
602,නගා,OTHER
602,ගැනීම,OTHER
602,පිණිස,OTHER
602,අවශ්‍ය,OTHER
602,සම්පත්,OTHER
602,සහ,OTHER
602,අත්වැල,OTHER
602,ඔවුනට,OTHER
602,මෙතෙකුදු,OTHER
602,ලැබී,OTHER
602,නොමැති,OTHER
602,බවයි.,OTHER
603,භාෂාමය,OTHER
603,දුෂ්කරතා,OTHER
603,හේතු,OTHER
603,කොටගෙන,OTHER
603,සිය,OTHER
603,දෛනික,OTHER
603,කටයුතු,OTHER
603,නිසි,OTHER
603,ලෙස,OTHER
603,පවත්වාගෙන,OTHER
603,යාමට,OTHER
603,බාධා,OTHER
603,තවමත්,OTHER
603,එල්ල,OTHER
603,වෙමින්,OTHER
603,පවතී.,OTHER
603,දමිළ,OTHER
603,සහ,OTHER
603,සිංහල,OTHER
603,භාෂා,OTHER
603,ද්විත්වය,OTHER
603,අතර,OTHER
603,පමණක්,OTHER
603,"නොව,",OTHER
603,දමිළ,OTHER
603,බස,OTHER
603,හසුරුවන්නන්,OTHER
603,අතරද,OTHER
603,විවිධ,OTHER
603,ප්‍රාදේශීය,OTHER
603,ව්‍යවහාර,OTHER
603,පවතී.,OTHER
603,මෙම,OTHER
603,කාන්තාවන්ගෙන්,OTHER
603,බහුතරයක්,OTHER
603,දෙනා,OTHER
603,සාක්ෂරතාවය,OTHER
603,ඇති,OTHER
603,අය,OTHER
603,නොවේ.,OTHER
603,එවැනි,OTHER
603,අවස්ථා,OTHER
603,වලදී,OTHER
603,සන්නිවේදන,OTHER
603,ගැටළු,OTHER
603,මතු,OTHER
603,වීම,OTHER
603,ඔවුන්ට,OTHER
603,විශාල,OTHER
603,ගැටළුවක්,OTHER
603,බවට,OTHER
603,පත්ව,OTHER
603,ඇත.,OTHER
604,විශේෂයෙන්ම,OTHER
604,මෙම,OTHER
604,කාන්තාවන්ට,OTHER
604,මුහුණ,OTHER
604,පෑමට,OTHER
604,සිදුවන,OTHER
604,අපයෝජනයන්,OTHER
604,සහ,OTHER
604,ප්‍රචණ්ඩ,OTHER
604,ක්‍රියාවන්ට,OTHER
604,එරෙහිව,OTHER
604,පැමිණිලි,OTHER
604,ඉදිරිපත්,OTHER
604,කිරීමට,OTHER
604,“GBV,OTHER
604,desks”,OTHER
604,(Gender-Based,OTHER
604,Violence),OTHER
604,නැමති,OTHER
604,ව්‍යාපෘතිය,OTHER
604,රජය,OTHER
604,විසින්,OTHER
604,ක්‍රියාත්මක,OTHER
604,කරනු,OTHER
604,"ලැබුවද,",OTHER
604,දමිළ,OTHER
604,බස,OTHER
604,නුහුරු,OTHER
604,සිංහල,OTHER
604,පුරුෂයකු,OTHER
604,ඉදිරිපිට,OTHER
604,තමාගේ,OTHER
604,අත්දැකීම්,OTHER
604,ප්‍රකාශ,OTHER
604,කිරීමට,OTHER
604,මෙම,OTHER
604,කාන්තාවන්,OTHER
604,මැලි,OTHER
604,වන,OTHER
604,බව,OTHER
604,එම,OTHER
604,ව්‍යාපෘතිය,OTHER
604,දියත්,OTHER
604,කළ,OTHER
604,නිලධාරීන්,OTHER
